Scenario,Setpoint_g,TrialNo,Column,RegeneratedValue,CanonicalValue,AbsoluteDifference,Tolerance,Status,Notes
Manual Cepat,20.0,8,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,20.0,8,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,20.0,8,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Cepat,20.0,9,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,20.0,9,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,20.0,9,Setpoint_g,20.0,20.0,,EXACT,MATCH,Exact match
Manual Cepat,20.0,9,TrialNo,9,9,,EXACT,MATCH,Exact match
Manual Cepat,20.0,9,FileName,ManualCepat_SP20_trial09.txt,ManualCepat_SP20_trial09.txt,,EXACT,MATCH,Exact match
Manual Cepat,20.0,9,FinalMass_g,21.52,21.52,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,9,FinalError_g,1.52,1.52,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,9,FinalError_pct,7.6,7.6,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,9,AbsError_g,1.52,1.52,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,9,AbsError_pct,7.6,7.6,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,9,MaxOvershoot_g,1.52,1.52,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,9,MaxOvershoot_pct,7.6,7.6,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,9,Duration_s,13.39,13.39,0.0,0.001,MATCH,Within tolerance
Manual Cepat,20.0,9,TimeTo90_s,12.873,12.873,0.0,0.001,MATCH,Within tolerance
Manual Cepat,20.0,9,RiseTime_10_90_s,12.397,12.397,0.0,0.001,MATCH,Within tolerance
Manual Cepat,20.0,9,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Cepat,20.0,9,BridgingCount,1,1,,EXACT,MATCH,Exact match
Manual Cepat,20.0,9,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Cepat,20.0,9,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,20.0,9,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,20.0,9,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,20.0,9,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Cepat,20.0,10,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,20.0,10,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,20.0,10,Setpoint_g,20.0,20.0,,EXACT,MATCH,Exact match
Manual Cepat,20.0,10,TrialNo,10,10,,EXACT,MATCH,Exact match
Manual Cepat,20.0,10,FileName,ManualCepat_SP20_trial10.txt,ManualCepat_SP20_trial10.txt,,EXACT,MATCH,Exact match
Manual Cepat,20.0,10,FinalMass_g,23.26,23.26,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,10,FinalError_g,3.26,3.26,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,10,FinalError_pct,16.28,16.28,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,10,AbsError_g,3.26,3.26,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,10,AbsError_pct,16.28,16.28,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,10,MaxOvershoot_g,3.26,3.26,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,10,MaxOvershoot_pct,16.28,16.28,0.0,0.005,MATCH,Within tolerance
Manual Cepat,20.0,10,Duration_s,4.87,4.87,0.0,0.001,MATCH,Within tolerance
Manual Cepat,20.0,10,TimeTo90_s,4.609,4.609,0.0,0.001,MATCH,Within tolerance
Manual Cepat,20.0,10,RiseTime_10_90_s,4.133,4.133,0.0,0.001,MATCH,Within tolerance
Manual Cepat,20.0,10,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Cepat,20.0,10,BridgingCount,0,0,,EXACT,MATCH,Exact match
Manual Cepat,20.0,10,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Cepat,20.0,10,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,20.0,10,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,20.0,10,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,20.0,10,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,1,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,1,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,1,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,1,TrialNo,1,1,,EXACT,MATCH,Exact match
Manual Cepat,25.0,1,FileName,ManualCepat_SP25_trial01.txt,ManualCepat_SP25_trial01.txt,,EXACT,MATCH,Exact match
Manual Cepat,25.0,1,FinalMass_g,28.24,28.24,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,1,FinalError_g,3.24,3.24,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,1,FinalError_pct,12.94,12.94,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,1,AbsError_g,3.24,3.24,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,1,AbsError_pct,12.94,12.94,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,1,MaxOvershoot_g,3.24,3.24,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,1,MaxOvershoot_pct,12.94,12.94,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,1,Duration_s,5.64,5.64,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,1,TimeTo90_s,5.382,5.382,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,1,RiseTime_10_90_s,4.907,4.907,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,1,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Cepat,25.0,1,BridgingCount,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,1,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Cepat,25.0,1,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,25.0,1,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,25.0,1,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,1,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,2,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,2,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,2,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,2,TrialNo,2,2,,EXACT,MATCH,Exact match
Manual Cepat,25.0,2,FileName,ManualCepat_SP25_trial02.txt,ManualCepat_SP25_trial02.txt,,EXACT,MATCH,Exact match
Manual Cepat,25.0,2,FinalMass_g,31.57,31.57,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,2,FinalError_g,6.57,6.57,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,2,FinalError_pct,26.26,26.26,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,2,AbsError_g,6.57,6.57,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,2,AbsError_pct,26.26,26.26,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,2,MaxOvershoot_g,6.57,6.57,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,2,MaxOvershoot_pct,26.26,26.26,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,2,Duration_s,9.26,9.26,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,2,TimeTo90_s,8.74,8.74,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,2,RiseTime_10_90_s,8.265,8.265,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,2,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Cepat,25.0,2,BridgingCount,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,2,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Cepat,25.0,2,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,25.0,2,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,25.0,2,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,2,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,3,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,3,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,3,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,3,TrialNo,3,3,,EXACT,MATCH,Exact match
Manual Cepat,25.0,3,FileName,ManualCepat_SP25_trial03.txt,ManualCepat_SP25_trial03.txt,,EXACT,MATCH,Exact match
Manual Cepat,25.0,3,FinalMass_g,24.7,24.7,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,3,FinalError_g,-0.3,-0.3,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,3,FinalError_pct,-1.2,-1.2,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,3,AbsError_g,0.3,0.3,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,3,AbsError_pct,1.2,1.2,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,3,MaxOvershoot_g,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,3,MaxOvershoot_pct,0.0,0.0,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,3,Duration_s,9.77,9.77,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,3,TimeTo90_s,9.257,9.257,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,3,RiseTime_10_90_s,8.781,8.781,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,3,SettlingTime_s,9.516,9.516,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,3,BridgingCount,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,3,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Cepat,25.0,3,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,25.0,3,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,25.0,3,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,3,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Cepat,25.0,4,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,4,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,4,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,4,TrialNo,4,4,,EXACT,MATCH,Exact match
Manual Cepat,25.0,4,FileName,ManualCepat_SP25_trial04.txt,ManualCepat_SP25_trial04.txt,,EXACT,MATCH,Exact match
Manual Cepat,25.0,4,FinalMass_g,26.85,26.85,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,4,FinalError_g,1.85,1.85,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,4,FinalError_pct,7.4,7.4,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,4,AbsError_g,1.85,1.85,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,4,AbsError_pct,7.4,7.4,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,4,MaxOvershoot_g,1.85,1.85,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,4,MaxOvershoot_pct,7.4,7.4,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,4,Duration_s,13.13,13.13,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,4,TimeTo90_s,12.873,12.873,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,4,RiseTime_10_90_s,12.397,12.397,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,4,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Cepat,25.0,4,BridgingCount,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,4,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Cepat,25.0,4,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,25.0,4,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,25.0,4,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,4,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,5,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,5,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,5,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,5,TrialNo,5,5,,EXACT,MATCH,Exact match
Manual Cepat,25.0,5,FileName,ManualCepat_SP25_trial05.txt,ManualCepat_SP25_trial05.txt,,EXACT,MATCH,Exact match
Manual Cepat,25.0,5,FinalMass_g,28.44,28.44,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,5,FinalError_g,3.44,3.44,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,5,FinalError_pct,13.74,13.74,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,5,AbsError_g,3.44,3.44,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,5,AbsError_pct,13.74,13.74,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,5,MaxOvershoot_g,3.44,3.44,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,5,MaxOvershoot_pct,13.74,13.74,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,5,Duration_s,15.2,15.2,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,5,TimeTo90_s,13.39,13.39,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,5,RiseTime_10_90_s,12.915,12.915,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,5,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Cepat,25.0,5,BridgingCount,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,5,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Cepat,25.0,5,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,25.0,5,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,25.0,5,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,5,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,6,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,6,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,6,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,6,TrialNo,6,6,,EXACT,MATCH,Exact match
Manual Cepat,25.0,6,FileName,ManualCepat_SP25_trial06.txt,ManualCepat_SP25_trial06.txt,,EXACT,MATCH,Exact match
Manual Cepat,25.0,6,FinalMass_g,26.58,26.58,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,6,FinalError_g,1.58,1.58,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,6,FinalError_pct,6.33,6.33,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,6,AbsError_g,1.58,1.58,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,6,AbsError_pct,6.33,6.33,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,6,MaxOvershoot_g,1.58,1.58,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,6,MaxOvershoot_pct,6.33,6.33,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,6,Duration_s,7.19,7.19,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,6,TimeTo90_s,6.675,6.675,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,6,RiseTime_10_90_s,6.199,6.199,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,6,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Cepat,25.0,6,BridgingCount,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,6,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Cepat,25.0,6,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,25.0,6,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,25.0,6,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,6,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,7,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,7,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,7,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,7,TrialNo,7,7,,EXACT,MATCH,Exact match
Manual Cepat,25.0,7,FileName,ManualCepat_SP25_trial07.txt,ManualCepat_SP25_trial07.txt,,EXACT,MATCH,Exact match
Manual Cepat,25.0,7,FinalMass_g,26.65,26.65,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,7,FinalError_g,1.65,1.65,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,7,FinalError_pct,6.6,6.6,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,7,AbsError_g,1.65,1.65,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,7,AbsError_pct,6.6,6.6,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,7,MaxOvershoot_g,1.65,1.65,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,7,MaxOvershoot_pct,6.6,6.6,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,7,Duration_s,9.26,9.26,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,7,TimeTo90_s,9.0,9.0,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,7,RiseTime_10_90_s,8.524,8.524,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,7,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Cepat,25.0,7,BridgingCount,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,7,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Cepat,25.0,7,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,25.0,7,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,25.0,7,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,7,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,8,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,8,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,8,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,8,TrialNo,8,8,,EXACT,MATCH,Exact match
Manual Cepat,25.0,8,FileName,ManualCepat_SP25_trial08.txt,ManualCepat_SP25_trial08.txt,,EXACT,MATCH,Exact match
Manual Cepat,25.0,8,FinalMass_g,25.52,25.52,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,8,FinalError_g,0.52,0.52,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,8,FinalError_pct,2.07,2.07,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,8,AbsError_g,0.52,0.52,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,8,AbsError_pct,2.07,2.07,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,8,MaxOvershoot_g,0.52,0.52,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,8,MaxOvershoot_pct,2.07,2.07,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,8,Duration_s,7.97,7.97,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,8,TimeTo90_s,7.45,7.45,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,8,RiseTime_10_90_s,4.908,4.908,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,8,SettlingTime_s,7.708,7.708,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,8,BridgingCount,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,8,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Cepat,25.0,8,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,25.0,8,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,25.0,8,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,8,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Cepat,25.0,9,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,9,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,9,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,9,TrialNo,9,9,,EXACT,MATCH,Exact match
Manual Cepat,25.0,9,FileName,ManualCepat_SP25_trial09.txt,ManualCepat_SP25_trial09.txt,,EXACT,MATCH,Exact match
Manual Cepat,25.0,9,FinalMass_g,25.08,25.08,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,9,FinalError_g,0.08,0.08,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,9,FinalError_pct,0.32,0.32,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,9,AbsError_g,0.08,0.08,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,9,AbsError_pct,0.32,0.32,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,9,MaxOvershoot_g,0.17,0.17,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,9,MaxOvershoot_pct,0.69,0.69,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,9,Duration_s,11.58,11.58,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,9,TimeTo90_s,8.999,8.999,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,9,RiseTime_10_90_s,8.524,8.524,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,9,SettlingTime_s,10.807,10.807,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,9,BridgingCount,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,9,Status,AKURAT,AKURAT,,EXACT,MATCH,Exact match
Manual Cepat,25.0,9,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,25.0,9,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,25.0,9,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,9,WithinTolerance,1,1,,EXACT,MATCH,Exact match
Manual Cepat,25.0,10,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,10,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,25.0,10,Setpoint_g,25.0,25.0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,10,TrialNo,10,10,,EXACT,MATCH,Exact match
Manual Cepat,25.0,10,FileName,ManualCepat_SP25_trial10.txt,ManualCepat_SP25_trial10.txt,,EXACT,MATCH,Exact match
Manual Cepat,25.0,10,FinalMass_g,32.63,32.63,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,10,FinalError_g,7.63,7.63,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,10,FinalError_pct,30.52,30.52,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,10,AbsError_g,7.63,7.63,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,10,AbsError_pct,30.52,30.52,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,10,MaxOvershoot_g,7.63,7.63,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,10,MaxOvershoot_pct,30.52,30.52,0.0,0.005,MATCH,Within tolerance
Manual Cepat,25.0,10,Duration_s,11.07,11.07,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,10,TimeTo90_s,10.807,10.807,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,10,RiseTime_10_90_s,10.331,10.331,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,10,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Cepat,25.0,10,BridgingCount,0,0,,EXACT,MATCH,Exact match
Manual Cepat,25.0,10,Status,OVERSHOOT,OVERSHOOT,,EXACT,MATCH,Exact match
Manual Cepat,25.0,10,Valid,True,True,,EXACT,MATCH,Exact match
Manual Cepat,25.0,10,StopReason,TARGET,TARGET,,EXACT,MATCH,Exact match
Manual Cepat,25.0,10,EarlyStop_g,0.4,0.4,0.0,0.001,MATCH,Within tolerance
Manual Cepat,25.0,10,WithinTolerance,0,0,,EXACT,MATCH,Exact match
Manual Cepat,30.0,1,Scenario,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,30.0,1,Controller,Manual Cepat,Manual Cepat,,EXACT,MATCH,Exact match
Manual Cepat,30.0,1,Setpoint_g,30.0,30.0,,EXACT,MATCH,Exact match
Manual Cepat,30.0,1,TrialNo,1,1,,EXACT,MATCH,Exact match
Manual Cepat,30.0,1,FileName,ManualCepat_SP30_trial01.txt,ManualCepat_SP30_trial01.txt,,EXACT,MATCH,Exact match
Manual Cepat,30.0,1,FinalMass_g,33.19,33.19,0.0,0.005,MATCH,Within tolerance
Manual Cepat,30.0,1,FinalError_g,3.19,3.19,0.0,0.005,MATCH,Within tolerance
Manual Cepat,30.0,1,FinalError_pct,10.64,10.64,0.0,0.005,MATCH,Within tolerance
Manual Cepat,30.0,1,AbsError_g,3.19,3.19,0.0,0.005,MATCH,Within tolerance
Manual Cepat,30.0,1,AbsError_pct,10.64,10.64,0.0,0.005,MATCH,Within tolerance
Manual Cepat,30.0,1,MaxOvershoot_g,3.19,3.19,0.0,0.005,MATCH,Within tolerance
Manual Cepat,30.0,1,MaxOvershoot_pct,10.64,10.64,0.0,0.005,MATCH,Within tolerance
Manual Cepat,30.0,1,Duration_s,9.78,9.78,0.0,0.001,MATCH,Within tolerance
Manual Cepat,30.0,1,TimeTo90_s,9.518,9.518,0.0,0.001,MATCH,Within tolerance
Manual Cepat,30.0,1,RiseTime_10_90_s,9.042,9.042,0.0,0.001,MATCH,Within tolerance
Manual Cepat,30.0,1,SettlingTime_s,,,0.0,0.005,MATCH,Both NaN
Manual Cepat,30.0,1,BridgingCount,0,0,,EXACT,MATCH,Exact match
